,location_id,year_id,sex_id,cause_id,age_group_id,mean_submission,mean_ensemble,super_region,risk,rei_id,location_name,rei_name,cause_name
4440,110,2016,1,495,15,0.17842444968,0.231000096812,Latin America and Caribbean,metab_fpg_cont,105,Dominica,High fasting plasma glucose,Ischemic stroke
4441,110,2016,2,495,15,0.23846968008,0.205209723803,Latin America and Caribbean,metab_fpg_cont,105,Dominica,High fasting plasma glucose,Ischemic stroke
4442,111,2016,1,495,15,0.20027029957,0.165032399206,Latin America and Caribbean,metab_fpg_cont,105,Dominican Republic,High fasting plasma glucose,Ischemic stroke
4443,111,2016,2,495,15,0.19041295662,0.14926640692,Latin America and Caribbean,metab_fpg_cont,105,Dominican Republic,High fasting plasma glucose,Ischemic stroke
4444,112,2016,1,495,15,0.18731471684,0.284297037625,Latin America and Caribbean,metab_fpg_cont,105,Grenada,High fasting plasma glucose,Ischemic stroke
4445,112,2016,2,495,15,0.23333278751,0.21664223158,Latin America and Caribbean,metab_fpg_cont,105,Grenada,High fasting plasma glucose,Ischemic stroke
4446,113,2016,1,495,15,0.15532388528,0.384886778816,Latin America and Caribbean,metab_fpg_cont,105,Guyana,High fasting plasma glucose,Ischemic stroke
4447,113,2016,2,495,15,0.20004568068,0.245860637868,Latin America and Caribbean,metab_fpg_cont,105,Guyana,High fasting plasma glucose,Ischemic stroke
4448,114,2016,1,495,15,0.09879150809,0.157049923451,Latin America and Caribbean,metab_fpg_cont,105,Haiti,High fasting plasma glucose,Ischemic stroke
4449,114,2016,2,495,15,0.12519262543,0.194222338063,Latin America and Caribbean,metab_fpg_cont,105,Haiti,High fasting plasma glucose,Ischemic stroke
4450,115,2016,1,495,15,0.15251611712,0.347339955754,Latin America and Caribbean,metab_fpg_cont,105,Jamaica,High fasting plasma glucose,Ischemic stroke
4451,115,2016,2,495,15,0.19487986445,0.227132477326,Latin America and Caribbean,metab_fpg_cont,105,Jamaica,High fasting plasma glucose,Ischemic stroke
4452,116,2016,1,495,15,0.18812702909,0.209008153784,Latin America and Caribbean,metab_fpg_cont,105,Saint Lucia,High fasting plasma glucose,Ischemic stroke
4453,116,2016,2,495,15,0.26620523776,0.221672852211,Latin America and Caribbean,metab_fpg_cont,105,Saint Lucia,High fasting plasma glucose,Ischemic stroke
4454,117,2016,1,495,15,0.22334163846,0.355890274827,Latin America and Caribbean,metab_fpg_cont,105,Saint Vincent and the Grenadines,High fasting plasma glucose,Ischemic stroke
4455,117,2016,2,495,15,0.25190325773,0.227910568767,Latin America and Caribbean,metab_fpg_cont,105,Saint Vincent and the Grenadines,High fasting plasma glucose,Ischemic stroke
4456,118,2016,1,495,15,0.24858672269,0.23475865807,Latin America and Caribbean,metab_fpg_cont,105,Suriname,High fasting plasma glucose,Ischemic stroke
4457,118,2016,2,495,15,0.22120302421,0.201042415598,Latin America and Caribbean,metab_fpg_cont,105,Suriname,High fasting plasma glucose,Ischemic stroke
4458,119,2016,1,495,15,0.23543754665,0.462774773503,Latin America and Caribbean,metab_fpg_cont,105,Trinidad and Tobago,High fasting plasma glucose,Ischemic stroke
4459,119,2016,2,495,15,0.23755186454,0.268872490674,Latin America and Caribbean,metab_fpg_cont,105,Trinidad and Tobago,High fasting plasma glucose,Ischemic stroke
4460,121,2016,1,495,15,0.12284487541,0.147390920295,Latin America and Caribbean,metab_fpg_cont,105,Bolivia,High fasting plasma glucose,Ischemic stroke
4461,121,2016,2,495,15,0.12976396822,0.137907239745,Latin America and Caribbean,metab_fpg_cont,105,Bolivia,High fasting plasma glucose,Ischemic stroke
4462,122,2016,1,495,15,0.16517354046,0.141703813489,Latin America and Caribbean,metab_fpg_cont,105,Ecuador,High fasting plasma glucose,Ischemic stroke
4463,122,2016,2,495,15,0.16586625823,0.145641607257,Latin America and Caribbean,metab_fpg_cont,105,Ecuador,High fasting plasma glucose,Ischemic stroke
4464,123,2016,1,495,15,0.14607802442,0.126672335977,Latin America and Caribbean,metab_fpg_cont,105,Peru,High fasting plasma glucose,Ischemic stroke
4465,123,2016,2,495,15,0.11921067739,0.108231855938,Latin America and Caribbean,metab_fpg_cont,105,Peru,High fasting plasma glucose,Ischemic stroke
4466,125,2016,1,495,15,0.13200754386,0.132920563694,Latin America and Caribbean,metab_fpg_cont,105,Colombia,High fasting plasma glucose,Ischemic stroke
4467,125,2016,2,495,15,0.14120997821,0.126291864665,Latin America and Caribbean,metab_fpg_cont,105,Colombia,High fasting plasma glucose,Ischemic stroke
4468,126,2016,1,495,15,0.1580033432,0.143492421218,Latin America and Caribbean,metab_fpg_cont,105,Costa Rica,High fasting plasma glucose,Ischemic stroke
4469,126,2016,2,495,15,0.23732207268,0.184407624825,Latin America and Caribbean,metab_fpg_cont,105,Costa Rica,High fasting plasma glucose,Ischemic stroke
4470,127,2016,1,495,15,0.17664607357,0.178152847387,Latin America and Caribbean,metab_fpg_cont,105,El Salvador,High fasting plasma glucose,Ischemic stroke
4471,127,2016,2,495,15,0.1524756962,0.172459942451,Latin America and Caribbean,metab_fpg_cont,105,El Salvador,High fasting plasma glucose,Ischemic stroke
4472,128,2016,1,495,15,0.14096833169,0.283552736241,Latin America and Caribbean,metab_fpg_cont,105,Guatemala,High fasting plasma glucose,Ischemic stroke
4473,128,2016,2,495,15,0.1560757721,0.199431857433,Latin America and Caribbean,metab_fpg_cont,105,Guatemala,High fasting plasma glucose,Ischemic stroke
4474,129,2016,1,495,15,0.13781346016,0.161334341244,Latin America and Caribbean,metab_fpg_cont,105,Honduras,High fasting plasma glucose,Ischemic stroke
4475,129,2016,2,495,15,0.13940591489,0.173314418986,Latin America and Caribbean,metab_fpg_cont,105,Honduras,High fasting plasma glucose,Ischemic stroke
4476,131,2016,1,495,15,0.13613675736,0.162911895967,Latin America and Caribbean,metab_fpg_cont,105,Nicaragua,High fasting plasma glucose,Ischemic stroke
4477,131,2016,2,495,15,0.12999202066,0.159133987622,Latin America and Caribbean,metab_fpg_cont,105,Nicaragua,High fasting plasma glucose,Ischemic stroke
4478,132,2016,1,495,15,0.14204283164,0.17129222945,Latin America and Caribbean,metab_fpg_cont,105,Panama,High fasting plasma glucose,Ischemic stroke
4479,132,2016,2,495,15,0.14009117084,0.154220127052,Latin America and Caribbean,metab_fpg_cont,105,Panama,High fasting plasma glucose,Ischemic stroke
4480,133,2016,1,495,15,0.17861490115,0.195287315505,Latin America and Caribbean,metab_fpg_cont,105,Venezuela,High fasting plasma glucose,Ischemic stroke
4481,133,2016,2,495,15,0.20862668936,0.175089194568,Latin America and Caribbean,metab_fpg_cont,105,Venezuela,High fasting plasma glucose,Ischemic stroke
4482,136,2016,1,495,15,0.18667802905,0.174352458869,Latin America and Caribbean,metab_fpg_cont,105,Paraguay,High fasting plasma glucose,Ischemic stroke
4483,136,2016,2,495,15,0.21393495073,0.185217154091,Latin America and Caribbean,metab_fpg_cont,105,Paraguay,High fasting plasma glucose,Ischemic stroke
4484,139,2016,1,495,15,0.17187145126,0.197530607207,North Africa and Middle East,metab_fpg_cont,105,Algeria,High fasting plasma glucose,Ischemic stroke
4485,139,2016,2,495,15,0.22620420797,0.210643534479,North Africa and Middle East,metab_fpg_cont,105,Algeria,High fasting plasma glucose,Ischemic stroke
4486,140,2016,1,495,15,0.23267568898,0.407669093059,North Africa and Middle East,metab_fpg_cont,105,Bahrain,High fasting plasma glucose,Ischemic stroke
4487,140,2016,2,495,15,0.218903618,0.402535854113,North Africa and Middle East,metab_fpg_cont,105,Bahrain,High fasting plasma glucose,Ischemic stroke
4488,141,2016,1,495,15,0.08075596691,0.404530159711,North Africa and Middle East,metab_fpg_cont,105,Egypt,High fasting plasma glucose,Ischemic stroke
4489,141,2016,2,495,15,0.09380512392,0.350229019583,North Africa and Middle East,metab_fpg_cont,105,Egypt,High fasting plasma glucose,Ischemic stroke
4490,142,2016,1,495,15,0.12718391425,0.202031994508,North Africa and Middle East,metab_fpg_cont,105,Iran,High fasting plasma glucose,Ischemic stroke
4491,142,2016,2,495,15,0.12146314005,0.209713633994,North Africa and Middle East,metab_fpg_cont,105,Iran,High fasting plasma glucose,Ischemic stroke
4492,143,2016,1,495,15,0.1941036881,0.389664608566,North Africa and Middle East,metab_fpg_cont,105,Iraq,High fasting plasma glucose,Ischemic stroke
4493,143,2016,2,495,15,0.22034805764,0.373999418829,North Africa and Middle East,metab_fpg_cont,105,Iraq,High fasting plasma glucose,Ischemic stroke
4494,144,2016,1,495,15,0.253018208,0.244315407184,North Africa and Middle East,metab_fpg_cont,105,Jordan,High fasting plasma glucose,Ischemic stroke
4495,144,2016,2,495,15,0.25357547317,0.241234894825,North Africa and Middle East,metab_fpg_cont,105,Jordan,High fasting plasma glucose,Ischemic stroke
4496,145,2016,1,495,15,0.17225767225,0.222364860996,North Africa and Middle East,metab_fpg_cont,105,Kuwait,High fasting plasma glucose,Ischemic stroke
4497,145,2016,2,495,15,0.18132213221,0.224864920474,North Africa and Middle East,metab_fpg_cont,105,Kuwait,High fasting plasma glucose,Ischemic stroke
4498,146,2016,1,495,15,0.25989675381,0.220062622243,North Africa and Middle East,metab_fpg_cont,105,Lebanon,High fasting plasma glucose,Ischemic stroke
4499,146,2016,2,495,15,0.19020011062,0.170726297118,North Africa and Middle East,metab_fpg_cont,105,Lebanon,High fasting plasma glucose,Ischemic stroke
4500,147,2016,1,495,15,0.1829721468,0.195176223491,North Africa and Middle East,metab_fpg_cont,105,Libya,High fasting plasma glucose,Ischemic stroke
4501,147,2016,2,495,15,0.20301886101,0.205846363162,North Africa and Middle East,metab_fpg_cont,105,Libya,High fasting plasma glucose,Ischemic stroke
4502,148,2016,1,495,15,0.13047751891,0.184073600304,North Africa and Middle East,metab_fpg_cont,105,Morocco,High fasting plasma glucose,Ischemic stroke
4503,148,2016,2,495,15,0.16972043321,0.233457888011,North Africa and Middle East,metab_fpg_cont,105,Morocco,High fasting plasma glucose,Ischemic stroke
4504,149,2016,1,495,15,0.1478435719,0.314572630349,North Africa and Middle East,metab_fpg_cont,105,Palestine,High fasting plasma glucose,Ischemic stroke
4505,149,2016,2,495,15,0.20321553798,0.219813527245,North Africa and Middle East,metab_fpg_cont,105,Palestine,High fasting plasma glucose,Ischemic stroke
4506,150,2016,1,495,15,0.21952691686,0.382294697022,North Africa and Middle East,metab_fpg_cont,105,Oman,High fasting plasma glucose,Ischemic stroke
4507,150,2016,2,495,15,0.22487259366,0.316868285804,North Africa and Middle East,metab_fpg_cont,105,Oman,High fasting plasma glucose,Ischemic stroke
4508,151,2016,1,495,15,0.28598146261,0.348127187159,North Africa and Middle East,metab_fpg_cont,105,Qatar,High fasting plasma glucose,Ischemic stroke
4509,151,2016,2,495,15,0.27519971154,0.381779016655,North Africa and Middle East,metab_fpg_cont,105,Qatar,High fasting plasma glucose,Ischemic stroke
4510,153,2016,1,495,15,0.1461698194,0.159078173763,North Africa and Middle East,metab_fpg_cont,105,Syria,High fasting plasma glucose,Ischemic stroke
4511,153,2016,2,495,15,0.18279903188,0.165963947975,North Africa and Middle East,metab_fpg_cont,105,Syria,High fasting plasma glucose,Ischemic stroke
4512,154,2016,1,495,15,0.20375840967,0.189062864298,North Africa and Middle East,metab_fpg_cont,105,Tunisia,High fasting plasma glucose,Ischemic stroke
4513,154,2016,2,495,15,0.1670660458,0.182975027233,North Africa and Middle East,metab_fpg_cont,105,Tunisia,High fasting plasma glucose,Ischemic stroke
4514,155,2016,1,495,15,0.197144591,0.169985343425,North Africa and Middle East,metab_fpg_cont,105,Turkey,High fasting plasma glucose,Ischemic stroke
4515,155,2016,2,495,15,0.23403953362,0.1929977493,North Africa and Middle East,metab_fpg_cont,105,Turkey,High fasting plasma glucose,Ischemic stroke
4516,156,2016,1,495,15,0.22611022048,0.266927853769,North Africa and Middle East,metab_fpg_cont,105,United Arab Emirates,High fasting plasma glucose,Ischemic stroke
4517,156,2016,2,495,15,0.18590115225,0.29698238061,North Africa and Middle East,metab_fpg_cont,105,United Arab Emirates,High fasting plasma glucose,Ischemic stroke
4518,157,2016,1,495,15,0.07981775608,0.141535573637,North Africa and Middle East,metab_fpg_cont,105,Yemen,High fasting plasma glucose,Ischemic stroke
4519,157,2016,2,495,15,0.09469150572,0.164863694926,North Africa and Middle East,metab_fpg_cont,105,Yemen,High fasting plasma glucose,Ischemic stroke
4520,160,2016,1,495,15,0.06818363263,0.369865032129,North Africa and Middle East,metab_fpg_cont,105,Afghanistan,High fasting plasma glucose,Ischemic stroke
4521,160,2016,2,495,15,0.09186824892,0.439860705347,North Africa and Middle East,metab_fpg_cont,105,Afghanistan,High fasting plasma glucose,Ischemic stroke
4522,161,2016,1,495,15,0.20860854977,0.193219214604,South Asia,metab_fpg_cont,105,Bangladesh,High fasting plasma glucose,Ischemic stroke
4523,161,2016,2,495,15,0.19325637149,0.164634034453,South Asia,metab_fpg_cont,105,Bangladesh,High fasting plasma glucose,Ischemic stroke
4524,162,2016,1,495,15,0.24949809994,0.250025237284,South Asia,metab_fpg_cont,105,Bhutan,High fasting plasma glucose,Ischemic stroke
4525,162,2016,2,495,15,0.22937881816,0.196134420237,South Asia,metab_fpg_cont,105,Bhutan,High fasting plasma glucose,Ischemic stroke
4526,164,2016,1,495,15,0.21565142155,0.197261277921,South Asia,metab_fpg_cont,105,Nepal,High fasting plasma glucose,Ischemic stroke
4527,164,2016,2,495,15,0.21206230996,0.182405660078,South Asia,metab_fpg_cont,105,Nepal,High fasting plasma glucose,Ischemic stroke
4528,165,2016,1,495,15,0.28295455216,0.326293342443,South Asia,metab_fpg_cont,105,Pakistan,High fasting plasma glucose,Ischemic stroke
4529,165,2016,2,495,15,0.27834158194,0.284174665177,South Asia,metab_fpg_cont,105,Pakistan,High fasting plasma glucose,Ischemic stroke
4530,168,2016,1,495,15,0.0453817865,0.11955878672,Sub-Saharan Africa,metab_fpg_cont,105,Angola,High fasting plasma glucose,Ischemic stroke
4531,168,2016,2,495,15,0.10947364826,0.118952639388,Sub-Saharan Africa,metab_fpg_cont,105,Angola,High fasting plasma glucose,Ischemic stroke
4532,169,2016,1,495,15,0.01147978391,0.252202707846,Sub-Saharan Africa,metab_fpg_cont,105,Central African Republic,High fasting plasma glucose,Ischemic stroke
4533,169,2016,2,495,15,0.07360389174,0.124260201548,Sub-Saharan Africa,metab_fpg_cont,105,Central African Republic,High fasting plasma glucose,Ischemic stroke
4534,170,2016,1,495,15,0.03981336582,0.134797259976,Sub-Saharan Africa,metab_fpg_cont,105,Congo,High fasting plasma glucose,Ischemic stroke
4535,170,2016,2,495,15,0.11268701267,0.151681300016,Sub-Saharan Africa,metab_fpg_cont,105,Congo,High fasting plasma glucose,Ischemic stroke
4536,171,2016,1,495,15,0.01180473445,0.230312166684,Sub-Saharan Africa,metab_fpg_cont,105,Democratic Republic of the Congo,High fasting plasma glucose,Ischemic stroke
4537,171,2016,2,495,15,0.05648804136,0.11770900768,Sub-Saharan Africa,metab_fpg_cont,105,Democratic Republic of the Congo,High fasting plasma glucose,Ischemic stroke
4538,172,2016,1,495,15,0.09212289153,0.210610594568,Sub-Saharan Africa,metab_fpg_cont,105,Equatorial Guinea,High fasting plasma glucose,Ischemic stroke
4539,172,2016,2,495,15,0.13849828463,0.153719976981,Sub-Saharan Africa,metab_fpg_cont,105,Equatorial Guinea,High fasting plasma glucose,Ischemic stroke
4540,173,2016,1,495,15,0.08144542454,0.216196625093,Sub-Saharan Africa,metab_fpg_cont,105,Gabon,High fasting plasma glucose,Ischemic stroke
4541,173,2016,2,495,15,0.18393836363,0.164942428369,Sub-Saharan Africa,metab_fpg_cont,105,Gabon,High fasting plasma glucose,Ischemic stroke
4542,175,2016,1,495,15,0.00927408816,0.0743823462122,Sub-Saharan Africa,metab_fpg_cont,105,Burundi,High fasting plasma glucose,Ischemic stroke
4543,175,2016,2,495,15,0.04228216325,0.0947456540415,Sub-Saharan Africa,metab_fpg_cont,105,Burundi,High fasting plasma glucose,Ischemic stroke
4544,176,2016,1,495,15,0.02037509409,0.087170529086,Sub-Saharan Africa,metab_fpg_cont,105,Comoros,High fasting plasma glucose,Ischemic stroke
4545,176,2016,2,495,15,0.08518466188,0.0928770773273,Sub-Saharan Africa,metab_fpg_cont,105,Comoros,High fasting plasma glucose,Ischemic stroke
4546,177,2016,1,495,15,0.0398254052,0.110226250863,Sub-Saharan Africa,metab_fpg_cont,105,Djibouti,High fasting plasma glucose,Ischemic stroke
4547,177,2016,2,495,15,0.1146038171,0.104252396629,Sub-Saharan Africa,metab_fpg_cont,105,Djibouti,High fasting plasma glucose,Ischemic stroke
4548,178,2016,1,495,15,0.01564767198,0.0865569771347,Sub-Saharan Africa,metab_fpg_cont,105,Eritrea,High fasting plasma glucose,Ischemic stroke
4549,178,2016,2,495,15,0.04179003438,0.105828997232,Sub-Saharan Africa,metab_fpg_cont,105,Eritrea,High fasting plasma glucose,Ischemic stroke
4550,179,2016,1,495,15,0.01740164431,0.0862347406052,Sub-Saharan Africa,metab_fpg_cont,105,Ethiopia,High fasting plasma glucose,Ischemic stroke
4551,179,2016,2,495,15,0.05500544627,0.0993386119195,Sub-Saharan Africa,metab_fpg_cont,105,Ethiopia,High fasting plasma glucose,Ischemic stroke
4552,181,2016,1,495,15,0.01731233992,0.0846796115003,Sub-Saharan Africa,metab_fpg_cont,105,Madagascar,High fasting plasma glucose,Ischemic stroke
4553,181,2016,2,495,15,0.04613377727,0.0956157126228,Sub-Saharan Africa,metab_fpg_cont,105,Madagascar,High fasting plasma glucose,Ischemic stroke
4554,182,2016,1,495,15,0.01542604787,0.0855135916583,Sub-Saharan Africa,metab_fpg_cont,105,Malawi,High fasting plasma glucose,Ischemic stroke
4555,182,2016,2,495,15,0.06092392153,0.0814669480791,Sub-Saharan Africa,metab_fpg_cont,105,Malawi,High fasting plasma glucose,Ischemic stroke
4556,183,2016,1,495,15,0.18327239764,0.491160949586,"Southeast Asia, East Asia, and Oceania",metab_fpg_cont,105,Mauritius,High fasting plasma glucose,Ischemic stroke
4557,183,2016,2,495,15,0.187579512,0.44220172458,"Southeast Asia, East Asia, and Oceania",metab_fpg_cont,105,Mauritius,High fasting plasma glucose,Ischemic stroke
4558,184,2016,1,495,15,0.00279555693,0.107964775761,Sub-Saharan Africa,metab_fpg_cont,105,Mozambique,High fasting plasma glucose,Ischemic stroke
4559,184,2016,2,495,15,0.08226836245,0.0847589133066,Sub-Saharan Africa,metab_fpg_cont,105,Mozambique,High fasting plasma glucose,Ischemic stroke
4560,185,2016,1,495,15,0.01776989032,0.0895810857283,Sub-Saharan Africa,metab_fpg_cont,105,Rwanda,High fasting plasma glucose,Ischemic stroke
4561,185,2016,2,495,15,0.05837533977,0.0845200116356,Sub-Saharan Africa,metab_fpg_cont,105,Rwanda,High fasting plasma glucose,Ischemic stroke
4562,186,2016,1,495,15,0.21335336127,0.183296442677,"Southeast Asia, East Asia, and Oceania",metab_fpg_cont,105,Seychelles,High fasting plasma glucose,Ischemic stroke
4563,186,2016,2,495,15,0.26663794492,0.222468745934,"Southeast Asia, East Asia, and Oceania",metab_fpg_cont,105,Seychelles,High fasting plasma glucose,Ischemic stroke
4564,187,2016,1,495,15,0.00879384559,0.0775803582455,Sub-Saharan Africa,metab_fpg_cont,105,Somalia,High fasting plasma glucose,Ischemic stroke
4565,187,2016,2,495,15,0.06581399841,0.112164712062,Sub-Saharan Africa,metab_fpg_cont,105,Somalia,High fasting plasma glucose,Ischemic stroke
4566,189,2016,1,495,15,0.02012151654,0.0897756981101,Sub-Saharan Africa,metab_fpg_cont,105,Tanzania,High fasting plasma glucose,Ischemic stroke
4567,189,2016,2,495,15,0.07438277018,0.085512624219,Sub-Saharan Africa,metab_fpg_cont,105,Tanzania,High fasting plasma glucose,Ischemic stroke
4568,190,2016,1,495,15,0.01955452348,0.110685880934,Sub-Saharan Africa,metab_fpg_cont,105,Uganda,High fasting plasma glucose,Ischemic stroke
4569,190,2016,2,495,15,0.07484842039,0.0978988014954,Sub-Saharan Africa,metab_fpg_cont,105,Uganda,High fasting plasma glucose,Ischemic stroke
4570,191,2016,1,495,15,0.03630519566,0.120678517856,Sub-Saharan Africa,metab_fpg_cont,105,Zambia,High fasting plasma glucose,Ischemic stroke
4571,191,2016,2,495,15,0.09983280815,0.103562286634,Sub-Saharan Africa,metab_fpg_cont,105,Zambia,High fasting plasma glucose,Ischemic stroke
4572,193,2016,1,495,15,0.06905044492,0.330073899741,Sub-Saharan Africa,metab_fpg_cont,105,Botswana,High fasting plasma glucose,Ischemic stroke
4573,193,2016,2,495,15,0.16141754544,0.176907346095,Sub-Saharan Africa,metab_fpg_cont,105,Botswana,High fasting plasma glucose,Ischemic stroke
4574,194,2016,1,495,15,0.03065958539,0.392976118206,Sub-Saharan Africa,metab_fpg_cont,105,Lesotho,High fasting plasma glucose,Ischemic stroke
4575,194,2016,2,495,15,0.16501542814,0.196372089391,Sub-Saharan Africa,metab_fpg_cont,105,Lesotho,High fasting plasma glucose,Ischemic stroke
4576,195,2016,1,495,15,0.05807816272,0.136637483725,Sub-Saharan Africa,metab_fpg_cont,105,Namibia,High fasting plasma glucose,Ischemic stroke
4577,195,2016,2,495,15,0.11924910635,0.123655736403,Sub-Saharan Africa,metab_fpg_cont,105,Namibia,High fasting plasma glucose,Ischemic stroke
4578,197,2016,1,495,15,0.06901700315,0.425356761051,Sub-Saharan Africa,metab_fpg_cont,105,Swaziland,High fasting plasma glucose,Ischemic stroke
4579,197,2016,2,495,15,0.20065789358,0.226063805556,Sub-Saharan Africa,metab_fpg_cont,105,Swaziland,High fasting plasma glucose,Ischemic stroke
4580,198,2016,1,495,15,0.02403575453,0.243507288086,Sub-Saharan Africa,metab_fpg_cont,105,Zimbabwe,High fasting plasma glucose,Ischemic stroke
4581,198,2016,2,495,15,0.1332891534,0.140748004566,Sub-Saharan Africa,metab_fpg_cont,105,Zimbabwe,High fasting plasma glucose,Ischemic stroke
4582,200,2016,1,495,15,0.050597766,0.106340361242,Sub-Saharan Africa,metab_fpg_cont,105,Benin,High fasting plasma glucose,Ischemic stroke
4583,200,2016,2,495,15,0.08650945302,0.112883968817,Sub-Saharan Africa,metab_fpg_cont,105,Benin,High fasting plasma glucose,Ischemic stroke
4584,201,2016,1,495,15,0.01230979777,0.0807417760184,Sub-Saharan Africa,metab_fpg_cont,105,Burkina Faso,High fasting plasma glucose,Ischemic stroke
4585,201,2016,2,495,15,0.06103207327,0.111308637368,Sub-Saharan Africa,metab_fpg_cont,105,Burkina Faso,High fasting plasma glucose,Ischemic stroke
4586,202,2016,1,495,15,0.01422929978,0.0983275240539,Sub-Saharan Africa,metab_fpg_cont,105,Cameroon,High fasting plasma glucose,Ischemic stroke
4587,202,2016,2,495,15,0.00744033659,0.147756725904,Sub-Saharan Africa,metab_fpg_cont,105,Cameroon,High fasting plasma glucose,Ischemic stroke
4588,203,2016,1,495,15,0.03302765788,0.0983525654041,Sub-Saharan Africa,metab_fpg_cont,105,Cape Verde,High fasting plasma glucose,Ischemic stroke
4589,203,2016,2,495,15,0.09217752445,0.118728050437,Sub-Saharan Africa,metab_fpg_cont,105,Cape Verde,High fasting plasma glucose,Ischemic stroke
4590,204,2016,1,495,15,0.02008190648,0.0822291212614,Sub-Saharan Africa,metab_fpg_cont,105,Chad,High fasting plasma glucose,Ischemic stroke
4591,204,2016,2,495,15,0.08673601887,0.106841174114,Sub-Saharan Africa,metab_fpg_cont,105,Chad,High fasting plasma glucose,Ischemic stroke
4592,205,2016,1,495,15,0.02345980476,0.0928262720367,Sub-Saharan Africa,metab_fpg_cont,105,Cote d'Ivoire,High fasting plasma glucose,Ischemic stroke
4593,205,2016,2,495,15,0.07153777631,0.13277822151,Sub-Saharan Africa,metab_fpg_cont,105,Cote d'Ivoire,High fasting plasma glucose,Ischemic stroke
4594,206,2016,1,495,15,0.01784425816,0.0816578684635,Sub-Saharan Africa,metab_fpg_cont,105,The Gambia,High fasting plasma glucose,Ischemic stroke
4595,206,2016,2,495,15,0.07906263379,0.0973093446013,Sub-Saharan Africa,metab_fpg_cont,105,The Gambia,High fasting plasma glucose,Ischemic stroke
4596,207,2016,1,495,15,0.02485046536,0.134226005302,Sub-Saharan Africa,metab_fpg_cont,105,Ghana,High fasting plasma glucose,Ischemic stroke
4597,207,2016,2,495,15,0.15314266567,0.132219143339,Sub-Saharan Africa,metab_fpg_cont,105,Ghana,High fasting plasma glucose,Ischemic stroke
4598,208,2016,1,495,15,0.00952544683,0.0749846348541,Sub-Saharan Africa,metab_fpg_cont,105,Guinea,High fasting plasma glucose,Ischemic stroke
4599,208,2016,2,495,15,0.06275722281,0.10951542126,Sub-Saharan Africa,metab_fpg_cont,105,Guinea,High fasting plasma glucose,Ischemic stroke
4600,209,2016,1,495,15,0.01056923592,0.0894840555758,Sub-Saharan Africa,metab_fpg_cont,105,Guinea-Bissau,High fasting plasma glucose,Ischemic stroke
4601,209,2016,2,495,15,0.06760244611,0.129067227433,Sub-Saharan Africa,metab_fpg_cont,105,Guinea-Bissau,High fasting plasma glucose,Ischemic stroke
4602,210,2016,1,495,15,0.01580810279,0.0814869515624,Sub-Saharan Africa,metab_fpg_cont,105,Liberia,High fasting plasma glucose,Ischemic stroke
4603,210,2016,2,495,15,0.10333683133,0.126592998423,Sub-Saharan Africa,metab_fpg_cont,105,Liberia,High fasting plasma glucose,Ischemic stroke
4604,211,2016,1,495,15,0.01995436295,0.0850477710678,Sub-Saharan Africa,metab_fpg_cont,105,Mali,High fasting plasma glucose,Ischemic stroke
4605,211,2016,2,495,15,0.0968570387,0.116182675501,Sub-Saharan Africa,metab_fpg_cont,105,Mali,High fasting plasma glucose,Ischemic stroke
4606,212,2016,1,495,15,0.03095880233,0.0944541424809,Sub-Saharan Africa,metab_fpg_cont,105,Mauritania,High fasting plasma glucose,Ischemic stroke
4607,212,2016,2,495,15,0.14769767121,0.130114035656,Sub-Saharan Africa,metab_fpg_cont,105,Mauritania,High fasting plasma glucose,Ischemic stroke
4608,213,2016,1,495,15,0.00784635025,0.0739124017176,Sub-Saharan Africa,metab_fpg_cont,105,Niger,High fasting plasma glucose,Ischemic stroke
4609,213,2016,2,495,15,0.04642334312,0.109389631625,Sub-Saharan Africa,metab_fpg_cont,105,Niger,High fasting plasma glucose,Ischemic stroke
4610,214,2016,1,495,15,0.02520711337,0.0791730086768,Sub-Saharan Africa,metab_fpg_cont,105,Nigeria,High fasting plasma glucose,Ischemic stroke
4611,214,2016,2,495,15,0.07620948787,0.0877250081987,Sub-Saharan Africa,metab_fpg_cont,105,Nigeria,High fasting plasma glucose,Ischemic stroke
4612,215,2016,1,495,15,0.0274163672,0.086521037016,Sub-Saharan Africa,metab_fpg_cont,105,Sao Tome and Principe,High fasting plasma glucose,Ischemic stroke
4613,215,2016,2,495,15,0.09041462651,0.0897915051316,Sub-Saharan Africa,metab_fpg_cont,105,Sao Tome and Principe,High fasting plasma glucose,Ischemic stroke
4614,216,2016,1,495,15,0.01494945264,0.0865311926796,Sub-Saharan Africa,metab_fpg_cont,105,Senegal,High fasting plasma glucose,Ischemic stroke
4615,216,2016,2,495,15,0.07187735976,0.12950113345,Sub-Saharan Africa,metab_fpg_cont,105,Senegal,High fasting plasma glucose,Ischemic stroke
4616,217,2016,1,495,15,0.01383965263,0.0769750066925,Sub-Saharan Africa,metab_fpg_cont,105,Sierra Leone,High fasting plasma glucose,Ischemic stroke
4617,217,2016,2,495,15,0.07000156208,0.12096268478,Sub-Saharan Africa,metab_fpg_cont,105,Sierra Leone,High fasting plasma glucose,Ischemic stroke
4618,218,2016,1,495,15,0.00920515607,0.0754063583356,Sub-Saharan Africa,metab_fpg_cont,105,Togo,High fasting plasma glucose,Ischemic stroke
4619,218,2016,2,495,15,0.07190300169,0.0973086904751,Sub-Saharan Africa,metab_fpg_cont,105,Togo,High fasting plasma glucose,Ischemic stroke
